attendance_id,attendance_date,student_id,attendance_status
20463,2025-08-21,136,Absent
20464,2025-08-21,126,Present
20465,2025-08-21,68,Present
20466,2025-08-21,30,Present
20467,2025-08-21,115,Present
20468,2025-08-21,110,Present
20469,2025-08-21,186,Present
20470,2025-08-21,4,Present
20471,2025-08-21,196,Absent
20472,2025-08-21,173,Present
20473,2025-08-21,53,Present
20474,2025-08-21,100,Present
20475,2025-08-21,178,Present
20476,2025-08-21,51,Present
20477,2025-08-21,20,Present
20478,2025-08-21,114,Present
20479,2025-08-21,46,Present
20480,2025-08-21,101,Absent
20481,2025-08-21,80,Present
20482,2025-08-21,148,Present
20483,2025-08-21,10,Late
20484,2025-08-21,209,Present
20485,2025-08-21,3,Present
20486,2025-08-21,138,Present
20487,2025-08-21,129,Present
20488,2025-08-21,39,Present
20489,2025-08-21,142,Present
20490,2025-08-21,28,Present
20491,2025-08-21,41,Present
20492,2025-08-21,225,Present
20493,2025-08-21,171,Present
20494,2025-08-21,188,Present
20495,2025-08-21,219,Present
20496,2025-08-21,71,Present
20497,2025-08-21,57,Present
20498,2025-08-21,78,Present
20499,2025-08-21,48,Present
20500,2025-08-21,105,Present
20501,2025-08-21,216,Present
20502,2025-08-21,55,Present
20503,2025-08-21,222,Present
20504,2025-08-21,67,Present
20505,2025-08-21,66,Present
20506,2025-08-21,230,Present
20507,2025-08-21,215,Present
20508,2025-08-21,169,Present
20509,2025-08-21,176,Present
20510,2025-08-21,159,Present
20511,2025-08-22,228,Present
20512,2025-08-22,22,Present
20513,2025-08-22,211,Present
20514,2025-08-22,87,Present
20515,2025-08-22,182,Present
20516,2025-08-22,57,Absent
20517,2025-08-22,126,Present
20518,2025-08-22,47,Present
20519,2025-08-22,18,Present
20520,2025-08-22,124,Present
20521,2025-08-22,136,Present
20522,2025-08-22,200,Present
20523,2025-08-22,217,Absent
20524,2025-08-22,120,Present
20525,2025-08-22,130,Present
20526,2025-08-22,209,Present
20527,2025-08-22,80,Present
20528,2025-08-22,222,Present
20529,2025-08-22,11,Present
20530,2025-08-22,229,Present
20531,2025-08-22,8,Absent
20532,2025-08-22,220,Absent
20533,2025-08-22,71,Absent
20534,2025-08-22,212,Present
20535,2025-08-22,40,Present
20536,2025-08-22,97,Present
20537,2025-08-22,125,Present
20538,2025-08-22,72,Present
20539,2025-08-22,221,Present
20540,2025-08-22,101,Present
20541,2025-08-22,56,Present
20542,2025-08-22,138,Present
20543,2025-08-22,192,Present
20544,2025-08-22,61,Present
20545,2025-08-22,96,Present
20546,2025-08-22,104,Present
20547,2025-08-22,91,Present
20548,2025-08-22,17,Present
20549,2025-08-22,210,Present
20550,2025-08-22,177,Present
20551,2025-08-22,172,Late
20552,2025-08-22,204,Present
20553,2025-08-22,106,Present
20554,2025-08-22,148,Present
20555,2025-08-22,179,Present
20556,2025-08-22,162,Present
20557,2025-08-22,65,Present
20558,2025-08-22,5,Present
20559,2025-08-22,49,Present
20560,2025-08-25,69,Absent
20561,2025-08-25,212,Present
20562,2025-08-25,156,Present
20563,2025-08-25,74,Present
20564,2025-08-25,48,Present
20565,2025-08-25,228,Present
20566,2025-08-25,112,Present
20567,2025-08-25,42,Present
20568,2025-08-25,128,Present
20569,2025-08-25,20,Absent
20570,2025-08-25,225,Absent
20571,2025-08-25,221,Present
20572,2025-08-25,110,Present
20573,2025-08-25,30,Present
20574,2025-08-25,155,Present
20575,2025-08-25,142,Present
20576,2025-08-25,111,Present
20577,2025-08-25,151,Present
20578,2025-08-25,196,Present
20579,2025-08-25,18,Present
20580,2025-08-25,211,Present
20581,2025-08-25,164,Present
20582,2025-08-25,146,Absent
20583,2025-08-25,215,Present
20584,2025-08-25,140,Present
20585,2025-08-25,195,Present
20586,2025-08-25,179,Present
20587,2025-08-25,58,Present
20588,2025-08-25,89,Present
20589,2025-08-25,129,Present
20590,2025-08-25,97,Present
20591,2025-08-25,121,Present
20592,2025-08-25,210,Present
20593,2025-08-25,17,Present
20594,2025-08-25,104,Present
20595,2025-08-25,162,Present
20596,2025-08-25,96,Present
20597,2025-08-25,88,Absent
20598,2025-08-25,54,Late
20599,2025-08-25,154,Absent
20600,2025-08-25,52,Present
20601,2025-08-25,87,Present
20602,2025-08-25,182,Present
20603,2025-08-25,36,Present
20604,2025-08-25,65,Present
20605,2025-08-25,144,Present
20606,2025-08-25,166,Present
20607,2025-08-25,27,Present
20608,2025-08-25,34,Present
20609,2025-08-26,155,Present
20610,2025-08-26,112,Present
20611,2025-08-26,20,Present
20612,2025-08-26,31,Present
20613,2025-08-26,139,Absent
20614,2025-08-26,208,Present
20615,2025-08-26,166,Present
20616,2025-08-26,136,Present
20617,2025-08-26,77,Present
20618,2025-08-26,209,Present
20619,2025-08-26,217,Present
20620,2025-08-26,160,Present
20621,2025-08-26,53,Present
20622,2025-08-26,167,Present
20623,2025-08-26,95,Present
20624,2025-08-26,229,Present
20625,2025-08-26,4,Present
20626,2025-08-26,69,Present
20627,2025-08-26,137,Present
20628,2025-08-26,86,Present
20629,2025-08-26,178,Present
20630,2025-08-26,219,Present
20631,2025-08-26,195,Present
20632,2025-08-26,157,Present
20633,2025-08-26,106,Present
20634,2025-08-26,67,Present
20635,2025-08-26,216,Present
20636,2025-08-26,185,Present
20637,2025-08-26,154,Present
20638,2025-08-26,124,Present
20639,2025-08-26,93,Present
20640,2025-08-26,98,Present
20641,2025-08-26,48,Present
20642,2025-08-26,68,Present
20643,2025-08-26,145,Present
20644,2025-08-26,17,Present
20645,2025-08-26,130,Present
20646,2025-08-26,65,Late
20647,2025-08-26,97,Present
20648,2025-08-26,206,Present
20649,2025-08-26,35,Present
20650,2025-08-26,19,Present
20651,2025-08-26,71,Present
20652,2025-08-26,116,Present
20653,2025-08-26,105,Present
20654,2025-08-26,101,Present
20655,2025-08-26,12,Present
20656,2025-08-26,37,Present
20657,2025-08-26,224,Late
20658,2025-08-27,197,Late
20659,2025-08-27,128,Present
20660,2025-08-27,210,Present
20661,2025-08-27,45,Present
20662,2025-08-27,119,Absent
20663,2025-08-27,212,Present
20664,2025-08-27,105,Present
20665,2025-08-27,164,Present
20666,2025-08-27,151,Present
20667,2025-08-27,224,Present
20668,2025-08-27,203,Present
20669,2025-08-27,24,Absent
20670,2025-08-27,218,Present
20671,2025-08-27,140,Present
20672,2025-08-27,228,Present
20673,2025-08-27,86,Present
20674,2025-08-27,53,Present
20675,2025-08-27,137,Present
20676,2025-08-27,114,Present
20677,2025-08-27,146,Present
20678,2025-08-27,230,Present
20679,2025-08-27,65,Present
20680,2025-08-27,171,Present
20681,2025-08-27,48,Present
20682,2025-08-27,135,Present
20683,2025-08-27,1,Present
20684,2025-08-27,158,Present
20685,2025-08-27,88,Present
20686,2025-08-27,192,Present
20687,2025-08-27,178,Present
20688,2025-08-27,162,Present
20689,2025-08-27,47,Present
20690,2025-08-27,98,Absent
20691,2025-08-27,63,Present
20692,2025-08-27,28,Present
20693,2025-08-27,46,Absent
20694,2025-08-27,20,Present
20695,2025-08-27,80,Absent
20696,2025-08-27,19,Present
20697,2025-08-27,93,Present
20698,2025-08-27,35,Present
20699,2025-08-27,186,Present
20700,2025-08-27,27,Present
20701,2025-08-27,133,Present
20702,2025-08-27,174,Absent
20703,2025-08-27,115,Absent
20704,2025-08-27,26,Present
20705,2025-08-27,102,Present
20706,2025-08-27,106,Present
20707,2025-08-28,48,Present
20708,2025-08-28,125,Present
20709,2025-08-28,211,Present
20710,2025-08-28,71,Present
20711,2025-08-28,138,Present
20712,2025-08-28,153,Present
20713,2025-08-28,83,Present
20714,2025-08-28,166,Present
20715,2025-08-28,158,Present
20716,2025-08-28,127,Present
20717,2025-08-28,86,Present
20718,2025-08-28,61,Present
20719,2025-08-28,104,Present
20720,2025-08-28,230,Present
20721,2025-08-28,124,Present
20722,2025-08-28,120,Present
20723,2025-08-28,42,Present
20724,2025-08-28,203,Present
20725,2025-08-28,35,Present
20726,2025-08-28,174,Present
20727,2025-08-28,8,Present
20728,2025-08-28,188,Present
20729,2025-08-28,63,Absent
20730,2025-08-28,54,Present
20731,2025-08-28,21,Present
20732,2025-08-28,6,Present
20733,2025-08-28,220,Present
20734,2025-08-28,118,Absent
20735,2025-08-28,216,Present
20736,2025-08-28,90,Present
20737,2025-08-28,212,Present
20738,2025-08-28,162,Present
20739,2025-08-28,142,Present
20740,2025-08-28,173,Present
20741,2025-08-28,222,Present
20742,2025-08-28,178,Present
20743,2025-08-28,126,Present
20744,2025-08-28,70,Present
20745,2025-08-28,135,Present
20746,2025-08-28,108,Present
20747,2025-08-28,5,Present
20748,2025-08-28,26,Present
20749,2025-08-28,56,Present
20750,2025-08-28,38,Absent
20751,2025-08-28,179,Present
20752,2025-08-28,96,Late
20753,2025-08-28,141,Present
20754,2025-08-28,47,Late
20755,2025-08-28,93,Present
20756,2025-08-29,77,Present
20757,2025-08-29,121,Present
20758,2025-08-29,4,Present
20759,2025-08-29,130,Present
20760,2025-08-29,153,Present
20761,2025-08-29,93,Present
20762,2025-08-29,119,Late
20763,2025-08-29,26,Present
20764,2025-08-29,179,Present
20765,2025-08-29,173,Present
20766,2025-08-29,198,Present
20767,2025-08-29,219,Present
20768,2025-08-29,55,Late
20769,2025-08-29,98,Present
20770,2025-08-29,133,Present
20771,2025-08-29,192,Present
20772,2025-08-29,199,Present
20773,2025-08-29,182,Present
20774,2025-08-29,69,Late
20775,2025-08-29,7,Present
20776,2025-08-29,57,Present
20777,2025-08-29,215,Present
20778,2025-08-29,48,Present
20779,2025-08-29,145,Present
20780,2025-08-29,229,Present
20781,2025-08-29,149,Present
20782,2025-08-29,223,Present
20783,2025-08-29,226,Present
20784,2025-08-29,150,Present
20785,2025-08-29,131,Present
20786,2025-08-29,127,Present
20787,2025-08-29,205,Present
20788,2025-08-29,52,Present
20789,2025-08-29,10,Absent
20790,2025-08-29,185,Present
20791,2025-08-29,120,Absent
20792,2025-08-29,83,Present
20793,2025-08-29,47,Present
20794,2025-08-29,3,Present
20795,2025-08-29,114,Present
20796,2025-08-29,220,Present
20797,2025-08-29,152,Absent
20798,2025-08-29,105,Present
20799,2025-08-29,189,Absent
20800,2025-08-29,17,Absent
20801,2025-08-29,35,Present
20802,2025-08-29,8,Present
20803,2025-08-29,162,Present
20804,2025-08-29,62,Present
20805,2025-09-01,14,Present
20806,2025-09-01,46,Present
20807,2025-09-01,83,Present
20808,2025-09-01,108,Present
20809,2025-09-01,45,Present
20810,2025-09-01,29,Present
20811,2025-09-01,158,Present
20812,2025-09-01,57,Present
20813,2025-09-01,91,Absent
20814,2025-09-01,199,Absent
20815,2025-09-01,211,Present
20816,2025-09-01,133,Absent
20817,2025-09-01,173,Present
20818,2025-09-01,120,Absent
20819,2025-09-01,203,Present
20820,2025-09-01,229,Present
20821,2025-09-01,104,Present
20822,2025-09-01,162,Present
20823,2025-09-01,150,Present
20824,2025-09-01,197,Present
20825,2025-09-01,73,Present
20826,2025-09-01,72,Present
20827,2025-09-01,116,Present
20828,2025-09-01,75,Absent
20829,2025-09-01,87,Present
20830,2025-09-01,67,Present
20831,2025-09-01,191,Present
20832,2025-09-01,3,Absent
20833,2025-09-01,213,Absent
20834,2025-09-01,103,Present
20835,2025-09-01,111,Present
20836,2025-09-01,2,Present
20837,2025-09-01,36,Absent
20838,2025-09-01,95,Present
20839,2025-09-01,12,Present
20840,2025-09-01,65,Present
20841,2025-09-01,170,Present
20842,2025-09-01,24,Present
20843,2025-09-01,181,Present
20844,2025-09-01,217,Present
20845,2025-09-01,130,Present
20846,2025-09-01,38,Present
20847,2025-09-01,171,Present
20848,2025-09-01,129,Present
20849,2025-09-01,136,Present
20850,2025-09-01,26,Present
20851,2025-09-01,96,Present
20852,2025-09-01,42,Present
20853,2025-09-01,74,Present
20854,2025-09-01,156,Present
20855,2025-09-01,226,Present
20856,2025-09-01,17,Present
20857,2025-09-01,20,Present
20858,2025-09-01,189,Present
20859,2025-09-01,28,Present
20860,2025-09-01,89,Present
20861,2025-09-01,216,Present
20862,2025-09-01,165,Present
20863,2025-09-01,186,Present
20864,2025-09-01,119,Present
20865,2025-09-01,172,Present
20866,2025-09-01,99,Present
20867,2025-09-01,148,Present
20868,2025-09-01,11,Present
20869,2025-09-01,224,Absent
20870,2025-09-01,118,Present
20871,2025-09-01,5,Present
20872,2025-09-01,169,Present
20873,2025-09-01,127,Present
20874,2025-09-01,141,Present
20875,2025-09-01,102,Present
20876,2025-09-01,201,Present
20877,2025-09-01,76,Present
20878,2025-09-01,27,Present
20879,2025-09-01,135,Present
20880,2025-09-01,149,Absent
20881,2025-09-01,4,Present
20882,2025-09-01,92,Present
20883,2025-09-01,205,Present
20884,2025-09-01,185,Present
20885,2025-09-01,115,Present
20886,2025-09-01,43,Present
20887,2025-09-01,80,Present
20888,2025-09-01,154,Present
20889,2025-09-01,188,Present
20890,2025-09-01,85,Late
20891,2025-09-01,34,Late
20892,2025-09-01,98,Present
20893,2025-09-01,35,Present
20894,2025-09-01,86,Present
20895,2025-09-01,218,Present
20896,2025-09-01,49,Present
20897,2025-09-01,200,Late
20898,2025-09-01,221,Absent
20899,2025-09-01,50,Absent
20900,2025-09-01,62,Present
20901,2025-09-01,37,Present
20902,2025-09-01,40,Present
20903,2025-09-01,161,Present
20904,2025-09-01,52,Present
20905,2025-09-01,146,Absent
20906,2025-09-01,39,Present
20907,2025-09-01,19,Present
20908,2025-09-01,77,Present
20909,2025-09-01,137,Present
20910,2025-09-01,7,Late
20911,2025-09-01,61,Present
20912,2025-09-01,182,Present
20913,2025-09-01,56,Late
20914,2025-09-01,113,Present
20915,2025-09-01,79,Present
20916,2025-09-01,71,Present
20917,2025-09-01,124,Present
20918,2025-09-01,153,Present
20919,2025-09-01,66,Present
20920,2025-09-01,25,Present
20921,2025-09-01,55,Present
20922,2025-09-01,209,Present
20923,2025-09-01,58,Present
20924,2025-09-01,155,Present
20925,2025-09-01,112,Absent
20926,2025-09-01,63,Present
20927,2025-09-01,110,Present
20928,2025-09-01,90,Present
20929,2025-09-01,126,Present
20930,2025-09-01,30,Absent
20931,2025-09-01,160,Present
20932,2025-09-01,215,Present
20933,2025-09-01,196,Absent
20934,2025-09-01,93,Present
20935,2025-09-01,142,Absent
20936,2025-09-01,183,Present
20937,2025-09-01,60,Present
20938,2025-09-01,22,Present
20939,2025-09-01,88,Present
20940,2025-09-01,177,Present
20941,2025-09-01,100,Present
20942,2025-09-01,174,Present
20943,2025-09-01,128,Present
20944,2025-09-01,41,Present
20945,2025-09-01,54,Present
20946,2025-09-01,222,Present
20947,2025-09-01,70,Present
20948,2025-09-01,84,Present
20949,2025-09-01,51,Present
20950,2025-09-01,139,Present
20951,2025-09-01,47,Present
20952,2025-09-01,167,Present
20953,2025-09-02,200,Present
20954,2025-09-02,27,Present
20955,2025-09-02,28,Present
20956,2025-09-02,195,Present
20957,2025-09-02,209,Present
20958,2025-09-02,188,Present
20959,2025-09-02,179,Present
20960,2025-09-02,171,Present
20961,2025-09-02,7,Present
20962,2025-09-02,182,Present
20963,2025-09-02,74,Present
20964,2025-09-02,126,Present
20965,2025-09-02,17,Present
20966,2025-09-02,224,Present
20967,2025-09-02,21,Present
20968,2025-09-02,6,Present
20969,2025-09-02,128,Present
20970,2025-09-02,153,Present
20971,2025-09-02,26,Present
20972,2025-09-02,101,Present
20973,2025-09-02,96,Present
20974,2025-09-02,56,Present
20975,2025-09-02,88,Present
20976,2025-09-02,230,Present
20977,2025-09-02,154,Present
20978,2025-09-02,219,Present
20979,2025-09-02,11,Present
20980,2025-09-02,217,Absent
20981,2025-09-02,53,Present
20982,2025-09-02,204,Present
20983,2025-09-02,77,Present
20984,2025-09-02,165,Present
20985,2025-09-02,67,Present
20986,2025-09-02,49,Present
20987,2025-09-02,91,Present
20988,2025-09-02,222,Present
20989,2025-09-02,118,Present
20990,2025-09-02,100,Present
20991,2025-09-02,172,Present
20992,2025-09-02,177,Present
20993,2025-09-02,151,Absent
20994,2025-09-02,148,Present
20995,2025-09-02,83,Present
20996,2025-09-02,41,Present
20997,2025-09-02,150,Present
20998,2025-09-02,20,Present
20999,2025-09-02,71,Present
21000,2025-09-02,57,Present
21001,2025-09-02,87,Absent
21002,2025-09-02,30,Late
21003,2025-09-02,2,Present
21004,2025-09-02,84,Present
21005,2025-09-02,80,Present
21006,2025-09-02,197,Present
21007,2025-09-02,99,Present
21008,2025-09-02,110,Present
21009,2025-09-02,142,Present
21010,2025-09-02,211,Present
21011,2025-09-02,19,Present
21012,2025-09-02,39,Absent
21013,2025-09-02,186,Present
21014,2025-09-02,42,Present
21015,2025-09-02,155,Present
21016,2025-09-02,102,Present
21017,2025-09-02,221,Present
21018,2025-09-02,29,Absent
21019,2025-09-02,152,Present
21020,2025-09-02,218,Present
21021,2025-09-02,93,Present
21022,2025-09-02,196,Present
21023,2025-09-02,38,Present
21024,2025-09-02,65,Present
21025,2025-09-02,144,Present
21026,2025-09-02,225,Late
21027,2025-09-02,106,Present
21028,2025-09-02,131,Present
21029,2025-09-02,192,Absent
21030,2025-09-02,127,Present
21031,2025-09-02,75,Absent
21032,2025-09-02,170,Present
21033,2025-09-02,112,Present
21034,2025-09-02,66,Present
21035,2025-09-02,34,Present
21036,2025-09-02,185,Present
21037,2025-09-02,103,Late
21038,2025-09-02,135,Absent
21039,2025-09-02,108,Present
21040,2025-09-02,212,Present
21041,2025-09-02,18,Present
21042,2025-09-02,5,Present
21043,2025-09-02,159,Present
21044,2025-09-02,25,Present
21045,2025-09-02,120,Present
21046,2025-09-02,133,Present
21047,2025-09-02,24,Present
21048,2025-09-02,174,Present
21049,2025-09-02,98,Present
21050,2025-09-02,203,Present
21051,2025-09-02,46,Present
21052,2025-09-02,10,Present
21053,2025-09-02,137,Present
21054,2025-09-02,48,Late
21055,2025-09-02,138,Present
21056,2025-09-02,166,Present
21057,2025-09-02,76,Present
21058,2025-09-02,173,Present
21059,2025-09-02,178,Present
21060,2025-09-02,198,Present
21061,2025-09-02,104,Late
21062,2025-09-02,116,Present
21063,2025-09-02,145,Present
21064,2025-09-02,95,Present
21065,2025-09-02,22,Present
21066,2025-09-02,50,Present
21067,2025-09-02,78,Present
21068,2025-09-02,14,Present
21069,2025-09-02,86,Present
21070,2025-09-02,161,Present
21071,2025-09-02,164,Present
21072,2025-09-02,146,Present
21073,2025-09-02,119,Present
21074,2025-09-02,176,Present
21075,2025-09-02,124,Late
21076,2025-09-02,125,Present
21077,2025-09-02,12,Present
21078,2025-09-02,189,Present
21079,2025-09-02,70,Present
21080,2025-09-02,73,Present
21081,2025-09-02,58,Present
21082,2025-09-02,37,Present
21083,2025-09-02,201,Present
21084,2025-09-02,129,Present
21085,2025-09-02,85,Present
21086,2025-09-02,40,Present
21087,2025-09-02,114,Present
21088,2025-09-02,123,Present
21089,2025-09-02,181,Present
21090,2025-09-02,105,Present
21091,2025-09-02,54,Absent
21092,2025-09-02,63,Present
21093,2025-09-02,205,Present
21094,2025-09-02,199,Present
21095,2025-09-02,162,Present
21096,2025-09-02,140,Present
21097,2025-09-02,130,Present
21098,2025-09-02,169,Present
21099,2025-09-02,1,Present
21100,2025-09-02,115,Present
21101,2025-09-03,7,Present
21102,2025-09-03,53,Present
21103,2025-09-03,128,Present
21104,2025-09-03,38,Late
21105,2025-09-03,76,Present
21106,2025-09-03,204,Present
21107,2025-09-03,19,Present
21108,2025-09-03,142,Present
21109,2025-09-03,98,Present
21110,2025-09-03,36,Present
21111,2025-09-03,5,Present
21112,2025-09-03,96,Present
21113,2025-09-03,135,Present
21114,2025-09-03,97,Present
21115,2025-09-03,149,Present
21116,2025-09-03,52,Present
21117,2025-09-03,90,Present
21118,2025-09-03,55,Present
21119,2025-09-03,72,Present
21120,2025-09-03,18,Present
21121,2025-09-03,188,Present
21122,2025-09-03,220,Present
21123,2025-09-03,165,Present
21124,2025-09-03,222,Present
21125,2025-09-03,164,Present
